StatsCode,Geoname,Quality,Altitude,rate,year_range,gender,age_range,condition
11350,Byron (A),Good,7.0,54.53437568999844,2014-15,females , 18,overweight or obese
11400,Cabonne (A),Poor,595.0,66.57108390219462,2014-15,females , 18,overweight or obese
11450,Camden (A),Good,104.0,62.51268975264268,2014-15,females , 18,overweight or obese
11500,Campbelltown (C),Good,142.0,61.4915060158324,2014-15,females , 18,overweight or obese
11520,Canada Bay (A),Good,12.0,48.251172844953565,2014-15,females , 18,overweight or obese
11600,Carrathool (A),Poor,110.0,70.3021471576461,2014-15,females , 18,overweight or obese
11700,Central Darling (A),Poor,94.0,63.888113900924445,2014-15,females , 18,overweight or obese
11720,Cessnock (C),Good,350.0,67.63401553127221,2014-15,females , 18,overweight or obese
11730,Clarence Valley (A),Good,53.0,65.85359749519917,2014-15,females , 18,overweight or obese
11750,Cobar (A),Good,187.0,70.63030548850226,2014-15,females , 18,overweight or obese
11800,Coffs Harbour (C),Good,160.0,61.8682850748257,2014-15,females , 18,overweight or obese
12000,Coolamon (A),Poor,226.0,69.11054159849414,2014-15,females , 18,overweight or obese
12150,Coonamble (A),Good,165.0,70.61544722525413,2014-15,females , 18,overweight or obese
13510,Cootamundra-Gundagai Regional(A),Good,222.0,68.02989941943224,2014-15,females , 18,overweight or obese
12350,Cowra (A),Acceptable,347.0,62.38578273926128,2014-15,females , 18,overweight or obese
12700,Dungog (A),Good,128.0,66.60534708073202,2014-15,females , 18,overweight or obese
12750,Eurobodalla (A),Good,305.0,58.47249233353085,2014-15,females , 18,overweight or obese
12850,Fairfield (C),Good,33.0,51.85813407405026,2014-15,females , 18,overweight or obese
12900,Forbes (A),Good,228.0,70.0518738538182,2014-15,females , 18,overweight or obese
12950,Gilgandra (A),Good,292.0,67.84234589125911,2014-15,females , 18,overweight or obese
13010,Glen Innes Severn (A),Good,1120.0,66.74888249622286,2014-15,females , 18,overweight or obese
13310,Goulburn Mulwaree (A),Acceptable,638.0,65.26683212574798,2014-15,females , 18,overweight or obese
13340,Greater Hume Shire (A),Acceptable,269.0,62.62803965700234,2014-15,females , 18,overweight or obese
13450,Griffith (C),Acceptable,122.0,64.85672319450764,2014-15,females , 18,overweight or obese
13550,Gunnedah (A),Good,404.0,65.93406090438235,2014-15,females , 18,overweight or obese
13660,Gwydir (A),Poor,370.0,67.88162583625795,2014-15,females , 18,overweight or obese
13800,Hawkesbury (C),Good,250.0,58.24890165680492,2014-15,females , 18,overweight or obese
13850,Hay (A),Good,91.0,67.31824444187363,2014-15,females , 18,overweight or obese
14000,Hornsby (A),Good,13.0,46.583597875094895,2014-15,females , 18,overweight or obese
14100,Hunters Hill (A),Acceptable,40.0,47.68572362476552,2014-15,females , 18,overweight or obese
14200,Inverell (A),Acceptable,494.0,65.27933045166185,2014-15,females , 18,overweight or obese
14300,Junee (A),Good,319.0,68.04183774493772,2014-15,females , 18,overweight or obese
14350,Kempsey (A),Good,71.0,66.32124492230047,2014-15,females , 18,overweight or obese
14400,Kiama (A),Good,60.0,55.80152924387257,2014-15,females , 18,overweight or obese
14500,Ku-ring-gai (A),Good,135.0,42.085568439402664,2014-15,females , 18,overweight or obese
14550,Kyogle (A),Acceptable,222.0,67.62257210081606,2014-15,females , 18,overweight or obese
14600,Lachlan (A),Good,204.0,70.08799566176825,2014-15,females , 18,overweight or obese
14650,Lake Macquarie (C),Good,54.0,58.48254710799226,2014-15,females , 18,overweight or obese
14700,Lane Cove (A),Acceptable,51.0,41.70499268669628,2014-15,females , 18,overweight or obese
14750,Leeton (A),Good,132.0,67.47704045005104,2014-15,females , 18,overweight or obese
14850,Lismore (C),Good,11.0,61.91204598201273,2014-15,females , 18,overweight or obese
14870,Lithgow (C),Good,1098.0,65.71154588133547,2014-15,females , 18,overweight or obese
14900,Liverpool (C),Good,15.0,57.96465047416222,2014-15,females , 18,overweight or obese
14920,Liverpool Plains (A),Good,329.0,69.05947954167279,2014-15,females , 18,overweight or obese
14950,Lockhart (A),Poor,214.0,69.26766744140205,2014-15,females , 18,overweight or obese
15050,Maitland (C),Good,4.0,64.54501909262983,2014-15,females , 18,overweight or obese
15270,Mid-Western Regional (A),Good,520.0,64.58469440613821,2014-15,females , 18,overweight or obese
15300,Moree Plains (A),Good,186.0,67.39187198774597,2014-15,females , 18,overweight or obese
15350,Mosman (A),Good,31.0,42.2446524245451,2014-15,females , 18,overweight or obese
15560,Murrumbidgee (A),Poor,114.0,68.05288791500008,2014-15,females , 18,overweight or obese
15650,Muswellbrook (A),Good,307.0,66.90455316697386,2014-15,females , 18,overweight or obese
15700,Nambucca (A),Good,389.0,63.334210372967625,2014-15,females , 18,overweight or obese
15750,Narrabri (A),Good,222.0,68.73139404273962,2014-15,females , 18,overweight or obese
15800,Narrandera (A),Good,154.0,67.22234490975639,2014-15,females , 18,overweight or obese
15850,Narromine (A),Good,225.0,67.84234589125911,2014-15,females , 18,overweight or obese
15900,Newcastle (C),Good,16.0,56.61205794154225,2014-15,females , 18,overweight or obese
15950,North Sydney (A),Good,84.0,41.400215042805385,2014-15,females , 18,overweight or obese
16100,Oberon (A),Acceptable,1162.0,68.82223195305777,2014-15,females , 18,overweight or obese
16150,Orange (C),Good,926.0,65.09219231658282,2014-15,females , 18,overweight or obese
16200,Parkes (A),Good,265.0,65.750960701388,2014-15,females , 18,overweight or obese
16260,Parramatta (C),Good,17.0,51.53299338690128,2014-15,females , 18,overweight or obese
16350,Penrith (C),Good,31.0,61.21180786524011,2014-15,females , 18,overweight or obese
16380,Port Macquarie-Hastings (A),Good,365.0,61.426265479284794,2014-15,females , 18,overweight or obese
16550,Randwick (C),Good,27.0,48.60736349432664,2014-15,females , 18,overweight or obese
16610,Richmond Valley (A),Good,58.0,65.82650298905725,2014-15,females , 18,overweight or obese
16650,Rockdale (C),Good,4.0,50.65831629110002,2014-15,females , 18,overweight or obese
16700,Ryde (C),Good,84.0,45.96648622512573,2014-15,females , 18,overweight or obese
16900,Shellharbour (C),Good,125.0,60.106047371095414,2014-15,females , 18,overweight or obese
16950,Shoalhaven (C),Good,186.0,62.193671045212724,2014-15,females , 18,overweight or obese
17000,Singleton (A),Good,480.0,63.77790115875801,2014-15,females , 18,overweight or obese
17100,Strathfield (A),Acceptable,35.0,44.61798679194608,2014-15,females , 18,overweight or obese
17150,Sutherland Shire (A),Good,61.0,53.930289302877455,2014-15,females , 18,overweight or obese
17200,Sydney (C),Good,69.0,41.7698732899156,2014-15,females , 18,overweight or obese
17310,Tamworth Regional (A),Good,369.0,66.33338585318204,2014-15,females , 18,overweight or obese
17350,Temora (A),Good,277.0,68.02989941943224,2014-15,females , 18,overweight or obese
17400,Tenterfield (A),Good,930.0,66.74888249622286,2014-15,females , 18,overweight or obese
17420,The Hills Shire (A),Good,116.0,51.39639864005186,2014-15,females , 18,overweight or obese
17550,Tweed (A),Good,11.0,61.47892923439632,2014-15,females , 18,overweight or obese
17620,Upper Hunter Shire (A),Good,602.0,66.11881542277712,2014-15,females , 18,overweight or obese
17640,Upper Lachlan Shire (A),Poor,908.0,65.65577014598836,2014-15,females , 18,overweight or obese
17650,Uralla (A),Acceptable,759.0,65.86603564381464,2014-15,females , 18,overweight or obese
17750,Wagga Wagga (C),Good,220.0,65.1391582217611,2014-15,females , 18,overweight or obese
17850,Walcha (A),Good,1065.0,65.6856174927119,2014-15,females , 18,overweight or obese
17950,Warren (A),Poor,171.0,70.43254278960134,2014-15,females , 18,overweight or obese
18020,Warrumbungle Shire (A),Acceptable,568.0,67.37251673855967,2014-15,females , 18,overweight or obese
18050,Waverley (A),Good,93.0,43.1787819040994,2014-15,females , 18,overweight or obese
18100,Weddin (A),Good,345.0,67.56197170779535,2014-15,females , 18,overweight or obese
18200,Wentworth (A),Good,49.0,67.31824444187362,2014-15,females , 18,overweight or obese
18250,Willoughby (C),Good,108.0,41.262379185860546,2014-15,females , 18,overweight or obese
18350,Wingecarribee (A),Good,704.0,59.01481957531373,2014-15,females , 18,overweight or obese
18400,Wollondilly (A),Good,435.0,59.35052937347187,2014-15,females , 18,overweight or obese
18450,Wollongong (C),Good,367.0,56.564113100636725,2014-15,females , 18,overweight or obese
18500,Woollahra (A),Good,13.0,42.36419825472391,2014-15,females , 18,overweight or obese
20110,Alpine (S),Good,520.0,64.76186007072702,2014-15,females , 18,overweight or obese
20260,Ararat (RC),Good,238.0,62.73755101880099,2014-15,females , 18,overweight or obese
20660,Banyule (C),Good,74.0,52.938035412380835,2014-15,females , 18,overweight or obese
20740,Bass Coast (S),Good,8.0,61.132087396968615,2014-15,females , 18,overweight or obese
20830,Baw Baw (S),Good,306.0,62.58930623714853,2014-15,females , 18,overweight or obese
20910,Bayside (C),Good,28.0,47.61084810278643,2014-15,females , 18,overweight or obese
21010,Benalla (RC),Good,177.0,61.54758837460729,2014-15,females , 18,overweight or obese
21110,Boroondara (C),Good,52.0,44.37183310719222,2014-15,females , 18,overweight or obese
21180,Brimbank (C),Good,64.0,56.247924657097236,2014-15,females , 18,overweight or obese
21270,Buloke (S),Good,92.0,62.65664040669191,2014-15,females , 18,overweight or obese
21370,Campaspe (S),Good,120.0,62.9372974697277,2014-15,females , 18,overweight or obese
21450,Cardinia (S),Good,27.0,63.2401587953344,2014-15,females , 18,overweight or obese
21610,Casey (C),Good,36.0,62.35482832444163,2014-15,females , 18,overweight or obese
21670,Central Goldfields (S),Good,211.0,66.24278013315717,2014-15,females , 18,overweight or obese
21750,Colac-Otway (S),Good,236.0,61.23590772727774,2014-15,females , 18,overweight or obese
21830,Corangamite (S),Good,148.0,64.11265591323308,2014-15,females , 18,overweight or obese
21890,Darebin (C),Good,59.0,53.13705532926305,2014-15,females , 18,overweight or obese
22110,East Gippsland (S),Good,583.0,63.84488592355708,2014-15,females , 18,overweight or obese
22170,Frankston (C),Good,57.0,60.56856794655643,2014-15,females , 18,overweight or obese
22250,Gannawarra (S),Good,78.0,62.65723844356801,2014-15,females , 18,overweight or obese
22310,Glen Eira (C),Good,42.0,48.04877040316855,2014-15,females , 18,overweight or obese
22410,Glenelg (S),Good,143.0,63.01193216283004,2014-15,females , 18,overweight or obese
22490,Golden Plains (S),Good,296.0,66.85950976055653,2014-15,females , 18,overweight or obese
22620,Greater Bendigo (C),Good,215.0,64.62948705106814,2014-15,females , 18,overweight or obese
22670,Greater Dandenong (C),Good,20.0,54.47865077496403,2014-15,females , 18,overweight or obese
22750,Greater Geelong (C),Good,10.0,59.38775056185032,2014-15,females , 18,overweight or obese
22830,Greater Shepparton (C),Good,114.0,63.81537892016709,2014-15,females , 18,overweight or obese
22980,Hindmarsh (S),Acceptable,92.0,64.08316034935957,2014-15,females , 18,overweight or obese
23110,Hobsons Bay (C),Good,1.0,54.59297749683949,2014-15,females , 18,overweight or obese
23190,Horsham (RC),Good,150.0,61.33402034539013,2014-15,females , 18,overweight or obese
23270,Hume (C),Good,159.0,63.0131559294431,2014-15,females , 18,overweight or obese
23350,Indigo (S),Good,308.0,63.87934073224666,2014-15,females , 18,overweight or obese
23430,Kingston (C) (Vic.),Good,7.0,54.81662890820908,2014-15,females , 18,overweight or obese
23670,Knox (C),Good,76.0,54.71074602303224,2014-15,females , 18,overweight or obese
23810,Latrobe (C) (Vic.),Good,94.0,63.852563089530186,2014-15,females , 18,overweight or obese
23940,Loddon (S),Good,122.0,64.9265042507813,2014-15,females , 18,overweight or obese
24130,Macedon Ranges (S),Good,633.0,60.70128111441767,2014-15,females , 18,overweight or obese
24210,Manningham (C),Good,49.0,49.12058336685038,2014-15,females , 18,overweight or obese
24250,Mansfield (S),Good,475.0,63.41012627631703,2014-15,females , 18,overweight or obese
24330,Maribyrnong (C),Good,39.0,50.34572056405066,2014-15,females , 18,overweight or obese
24410,Maroondah (C),Good,163.0,56.51802496071053,2014-15,females , 18,overweight or obese
24600,Melbourne (C),Good,4.0,40.2277657516089,2014-15,females , 18,overweight or obese
24600,Melbourne (C),Good,14.0,40.2277657516089,2014-15,females , 18,overweight or obese
24650,Melton (C),Good,144.0,66.10430146286808,2014-15,females , 18,overweight or obese
24780,Mildura (RC),Good,65.0,65.20315014144016,2014-15,females , 18,overweight or obese
24850,Mitchell (S),Good,256.0,64.25678123709528,2014-15,females , 18,overweight or obese
24900,Moira (S),Good,113.0,64.78796906247152,2014-15,females , 18,overweight or obese
24970,Monash (C),Good,111.0,48.656763598758616,2014-15,females , 18,overweight or obese
25060,Moonee Valley (C),Good,38.0,54.40463257434189,2014-15,females , 18,overweight or obese
25150,Moorabool (S),Good,505.0,65.84097441030079,2014-15,females , 18,overweight or obese
25250,Moreland (C),Good,72.0,53.55410421536577,2014-15,females , 18,overweight or obese
25340,Mornington Peninsula (S),Good,180.0,57.24104892043205,2014-15,females , 18,overweight or obese
25430,Mount Alexander (S),Good,301.0,62.46410810580858,2014-15,females , 18,overweight or obese
25490,Moyne (S),Good,80.0,66.05861000075436,2014-15,females , 18,overweight or obese
25620,Murrindindi (S),Good,231.0,63.48347048154802,2014-15,females , 18,overweight or obese
25710,Nillumbik (S),Good,116.0,53.56087373839429,2014-15,females , 18,overweight or obese
25810,Northern Grampians (S),Good,199.0,63.120846814276874,2014-15,females , 18,overweight or obese
25900,Port Phillip (C),Good,10.0,45.37588519009782,2014-15,females , 18,overweight or obese
25990,Pyrenees (S),Good,430.0,66.791201941613,2014-15,females , 18,overweight or obese
26080,Queenscliffe (B),Poor,15.0,57.66275458213476,2014-15,females , 18,overweight or obese
26170,South Gippsland (S),Good,44.0,61.9664617510797,2014-15,females , 18,overweight or obese
26260,Southern Grampians (S),Good,200.0,59.77849114968575,2014-15,females , 18,overweight or obese
26350,Stonnington (C),Good,49.0,44.77124635671904,2014-15,females , 18,overweight or obese
26430,Strathbogie (S),Good,131.0,65.2688542799177,2014-15,females , 18,overweight or obese
26490,Surf Coast (S),Good,124.0,58.0528132542548,2014-15,females , 18,overweight or obese
26610,Swan Hill (RC),Good,58.0,63.022959263786504,2014-15,females , 18,overweight or obese
26670,Towong (S),Good,791.0,63.88080934997641,2014-15,females , 18,overweight or obese
26700,Wangaratta (RC),Good,220.0,62.649408949763576,2014-15,females , 18,overweight or obese
26730,Warrnambool (C),Good,34.0,62.67248868575616,2014-15,females , 18,overweight or obese
26810,Wellington (S),Good,20.0,65.15899450542027,2014-15,females , 18,overweight or obese
26890,West Wimmera (S),Poor,162.0,64.08200458105524,2014-15,females , 18,overweight or obese
26980,Whitehorse (C),Good,95.0,49.027025983556406,2014-15,females , 18,overweight or obese
27070,Whittlesea (C),Good,187.0,60.94592380459661,2014-15,females , 18,overweight or obese
27170,Wodonga (C),Good,226.0,64.97992368675388,2014-15,females , 18,overweight or obese
27260,Wyndham (C),Good,29.0,61.63010568406737,2014-15,females , 18,overweight or obese
27350,Yarra (C),Good,11.0,44.71851169760279,2014-15,females , 18,overweight or obese
30300,Balonne (S),Good,189.0,66.26189538816293,2014-15,females , 18,overweight or obese
30370,Banana (S),Good,137.0,63.7920346919916,2014-15,females , 18,overweight or obese
31820,Bundaberg (R),Good,79.0,61.77755902750736,2014-15,females , 18,overweight or obese
31900,Burdekin (S),Good,33.0,61.84481635093201,2014-15,females , 18,overweight or obese
32080,Cairns (R),Good,11.0,57.18641411984093,2014-15,females , 18,overweight or obese
32260,Cassowary Coast (R),Good,40.0,64.25055656992166,2014-15,females , 18,overweight or obese
32270,Central Highlands (R),Good,218.0,64.60181170878141,2014-15,females , 18,overweight or obese
32310,Charters Towers (R),Good,354.0,63.701900406721386,2014-15,females , 18,overweight or obese
